LOC_ID,LATITUDE,LONGITUDE,SUBNATIONAL1_CODE,ENTRY_TECHNIQUE,SUB_ID,OBS_ID,Month,Day,Year,PROJ_PERIOD_ID,SPECIES_CODE,alt_full_spp_code,HOW_MANY,PLUS_CODE,VALID,REVIEWED,DAY1_AM,DAY1_PM,DAY2_AM,DAY2_PM,EFFORT_HRS_ATLEAST,SNOW_DEP_ATLEAST,Data_Entry_Method
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S103841341,OBS1353839271,2,22,2022,PFW_2022,annhum,NA,1,NA,1,0,1,0,1,0,4.001,0.001,PFW Web 4.1.5
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S103841341,OBS1353839272,2,22,2022,PFW_2022,rebnut,NA,1,NA,1,0,1,0,1,0,4.001,0.001,PFW Web 4.1.5
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S103841757,OBS1353882928,1,27,2022,PFW_2022,towwar,NA,1,NA,1,0,1,1,1,1,8.001,NA,PFW Web 4.1.5
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S103841757,OBS1353882929,1,27,2022,PFW_2022,daejun,NA,8,NA,1,0,1,1,1,1,8.001,NA,PFW Web 4.1.5
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S103841757,OBS1353882930,1,27,2022,PFW_2022,annhum,NA,1,NA,1,0,1,1,1,1,8.001,NA,PFW Web 4.1.5
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S103841757,OBS1353882931,1,27,2022,PFW_2022,sonspa,NA,1,NA,1,0,1,1,1,1,8.001,NA,PFW Web 4.1.5
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S103841757,OBS1353882932,1,27,2022,PFW_2022,spotow,NA,1,NA,1,0,1,1,1,1,8.001,NA,PFW Web 4.1.5
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S103841757,OBS1353882933,1,27,2022,PFW_2022,rebnut,NA,1,NA,1,0,1,1,1,1,8.001,NA,PFW Web 4.1.5
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S103841757,OBS1353882934,1,27,2022,PFW_2022,chbchi,NA,2,NA,1,0,1,1,1,1,8.001,NA,PFW Web 4.1.5
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S103841757,OBS1353882935,1,27,2022,PFW_2022,haiwoo,NA,1,NA,1,0,1,1,1,1,8.001,NA,PFW Web 4.1.5
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S103841757,OBS1353882936,1,27,2022,PFW_2022,varthr,NA,1,NA,1,0,1,1,1,1,8.001,NA,PFW Web 4.1.5
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S103841757,OBS1353882937,1,27,2022,PFW_2022,houfin,NA,2,NA,1,0,1,1,1,1,8.001,NA,PFW Web 4.1.5
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S103841757,OBS1353882938,1,27,2022,PFW_2022,norfli,NA,1,NA,1,0,1,1,1,1,8.001,NA,PFW Web 4.1.5
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S103841757,OBS1353882939,1,27,2022,PFW_2022,bkcchi,NA,3,NA,1,0,1,1,1,1,8.001,NA,PFW Web 4.1.5
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S105928678,OBS1378792072,3,24,2022,PFW_2022,norfli,NA,2,NA,1,0,1,0,1,1,4.001,0,PFW Web 4.1.5
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S105928678,OBS1378792073,3,24,2022,PFW_2022,houfin,NA,1,NA,1,0,1,0,1,1,4.001,0,PFW Web 4.1.5
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S105928678,OBS1378792074,3,24,2022,PFW_2022,pinsis,NA,8,NA,1,0,1,0,1,1,4.001,0,PFW Web 4.1.5
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S105928678,OBS1378792075,3,24,2022,PFW_2022,bkcchi,NA,2,NA,1,0,1,0,1,1,4.001,0,PFW Web 4.1.5
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S105928678,OBS1378815026,3,24,2022,PFW_2022,sonspa,NA,1,NA,1,0,1,0,1,1,4.001,0,PFW Web 4.1.5
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S105928678,OBS1378815027,3,24,2022,PFW_2022,daejun,NA,2,NA,1,0,1,0,1,1,4.001,0,PFW Web 4.1.5
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S105928678,OBS1378815028,3,24,2022,PFW_2022,annhum,NA,1,NA,1,0,1,0,1,1,4.001,0,PFW Web 4.1.5
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S81026696,OBS1071589805,11,27,2020,PFW_2021,bkcchi,NA,2,NA,1,0,1,0,1,0,1.001,NA,PFW Web 4.1.4
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S81026696,OBS1071589806,11,27,2020,PFW_2021,daejun,NA,5,NA,1,0,1,0,1,0,1.001,NA,PFW Web 4.1.4
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S81026696,OBS1071589807,11,27,2020,PFW_2021,coohaw,NA,1,NA,1,0,1,0,1,0,1.001,NA,PFW Web 4.1.4
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S81026696,OBS1071589808,11,27,2020,PFW_2021,bewwre,NA,1,NA,1,0,1,0,1,0,1.001,NA,PFW Web 4.1.4
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S81026696,OBS1071589809,11,27,2020,PFW_2021,chbchi,NA,4,NA,1,0,1,0,1,0,1.001,NA,PFW Web 4.1.4
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S81026696,OBS1071589810,11,27,2020,PFW_2021,towwar,NA,1,NA,1,0,1,0,1,0,1.001,NA,PFW Web 4.1.4
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S81026696,OBS1071589811,11,27,2020,PFW_2021,houfin,NA,3,NA,1,0,1,0,1,0,1.001,NA,PFW Web 4.1.4
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S81026696,OBS1071589812,11,27,2020,PFW_2021,rebnut,NA,1,NA,1,0,1,0,1,0,1.001,NA,PFW Web 4.1.4
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S81026696,OBS1071589813,11,27,2020,PFW_2021,annhum,NA,2,NA,1,0,1,0,1,0,1.001,NA,PFW Web 4.1.4
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S81027519,OBS1071607461,12,11,2020,PFW_2021,daejun,NA,10,NA,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S81027519,OBS1071607462,12,11,2020,PFW_2021,towwar,NA,1,NA,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S81027519,OBS1071607463,12,11,2020,PFW_2021,pinsis,NA,20,NA,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S81027519,OBS1071607464,12,11,2020,PFW_2021,chbchi,NA,3,NA,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S81027519,OBS1071607465,12,11,2020,PFW_2021,dowwoo,NA,1,NA,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S81027519,OBS1071607466,12,11,2020,PFW_2021,brncre,NA,1,NA,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S81027519,OBS1071607467,12,11,2020,PFW_2021,annhum,NA,2,NA,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S81027519,OBS1071607468,12,11,2020,PFW_2021,haiwoo,NA,1,NA,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S81027519,OBS1071607469,12,11,2020,PFW_2021,bkcchi,NA,1,NA,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S81027519,OBS1071607470,12,11,2020,PFW_2021,houfin,NA,1,NA,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S81027519,OBS1071607471,12,11,2020,PFW_2021,norfli,NA,1,NA,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S81027519,OBS1071607472,12,11,2020,PFW_2021,rebnut,NA,2,NA,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S81027519,OBS1071607473,12,11,2020,PFW_2021,amecro,NA,1,NA,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S162286317,OBS1957634770,3,1,2023,PFW_2023,sonspa,NA,1,NA,1,0,1,1,1,1,8.001,0,PFW Web 5.0.1
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S162286317,OBS1957634772,3,1,2023,PFW_2023,spotow,NA,1,NA,1,0,1,1,1,1,8.001,0,PFW Web 5.0.1
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S162286317,OBS1957624306,3,1,2023,PFW_2023,chbchi,NA,3,NA,1,0,1,1,1,1,8.001,0,PFW Web 5.0.1
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S162286317,OBS1957630800,3,1,2023,PFW_2023,annhum,NA,1,NA,1,0,1,1,1,1,8.001,0,PFW Web 5.0.1
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S162286317,OBS1957630806,3,1,2023,PFW_2023,norfli,NA,2,NA,1,0,1,1,1,1,8.001,0,PFW Web 5.0.1
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S162286317,OBS1957630819,3,1,2023,PFW_2023,rebnut,NA,2,NA,1,0,1,1,1,1,8.001,0,PFW Web 5.0.1
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S162286317,OBS1957657378,3,1,2023,PFW_2023,varthr,NA,1,NA,1,0,1,1,1,1,8.001,0,PFW Web 5.0.1
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S162286317,OBS1957650062,3,1,2023,PFW_2023,haiwoo,NA,1,NA,1,0,1,1,1,1,8.001,0,PFW Web 5.0.1
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S162286317,OBS1957650066,3,1,2023,PFW_2023,mouchi,NA,2,NA,1,0,1,1,1,1,8.001,0,PFW Web 5.0.1
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S162286317,OBS1957650082,3,1,2023,PFW_2023,houfin,NA,1,NA,1,0,1,1,1,1,8.001,0,PFW Web 5.0.1
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S162286317,OBS1957650095,3,1,2023,PFW_2023,daejun,NA,5,NA,1,0,1,1,1,1,8.001,0,PFW Web 5.0.1
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S162287555,OBS1957634774,4,3,2023,PFW_2023,annhum,NA,1,NA,1,0,0,1,1,0,4.001,0,PFW Web 5.0.1
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S162287555,OBS1957634775,4,3,2023,PFW_2023,rufhum,NA,1,NA,1,0,0,1,1,0,4.001,0,PFW Web 5.0.1
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S162287555,OBS1957634781,4,3,2023,PFW_2023,haiwoo,NA,1,NA,1,0,0,1,1,0,4.001,0,PFW Web 5.0.1
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S162287555,OBS1957657441,4,3,2023,PFW_2023,norfli,NA,2,NA,1,0,0,1,1,0,4.001,0,PFW Web 5.0.1
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S162287555,OBS1957657451,4,3,2023,PFW_2023,bkcchi,NA,2,NA,1,0,0,1,1,0,4.001,0,PFW Web 5.0.1
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S162287555,OBS1957657456,4,3,2023,PFW_2023,houfin,NA,2,NA,1,0,0,1,1,0,4.001,0,PFW Web 5.0.1
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S162287555,OBS1957657462,4,3,2023,PFW_2023,spotow,NA,3,NA,1,0,0,1,1,0,4.001,0,PFW Web 5.0.1
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S162287555,OBS1957650142,4,3,2023,PFW_2023,chbchi,NA,2,NA,1,0,0,1,1,0,4.001,0,PFW Web 5.0.1
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S162287555,OBS1957650147,4,3,2023,PFW_2023,rebnut,NA,2,NA,1,0,0,1,1,0,4.001,0,PFW Web 5.0.1
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S162287555,OBS1957650154,4,3,2023,PFW_2023,purfin,NA,3,NA,1,0,0,1,1,0,4.001,0,PFW Web 5.0.1
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S162287555,OBS1957657466,4,3,2023,PFW_2023,daejun,NA,6,NA,1,0,0,1,1,0,4.001,0,PFW Web 5.0.1
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S169175455,OBS2069095378,2,23,2024,PFW_2024,annhum,NA,2,NA,1,0,1,1,1,1,4.001,0,PFW Web 5.0.3
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S169175455,OBS2069095529,2,23,2024,PFW_2024,norfli,NA,2,NA,1,0,1,1,1,1,4.001,0,PFW Web 5.0.3
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S169175455,OBS2069096579,2,23,2024,PFW_2024,bkcchi,NA,2,NA,1,0,1,1,1,1,4.001,0,PFW Web 5.0.3
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S169175455,OBS2069096580,2,23,2024,PFW_2024,chbchi,NA,2,NA,1,0,1,1,1,1,4.001,0,PFW Web 5.0.3
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S169175455,OBS2069100476,2,23,2024,PFW_2024,bushti,NA,4,NA,1,0,1,1,1,1,4.001,0,PFW Web 5.0.3
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S169175455,OBS2069100480,2,23,2024,PFW_2024,rebnut,NA,1,NA,1,0,1,1,1,1,4.001,0,PFW Web 5.0.3
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S169175455,OBS2069100485,2,23,2024,PFW_2024,daejun,NA,6,NA,1,0,1,1,1,1,4.001,0,PFW Web 5.0.3
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S169175455,OBS2069104980,2,23,2024,PFW_2024,houfin,NA,2,NA,1,0,1,1,1,1,4.001,0,PFW Web 5.0.3
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S169175455,OBS2069104989,2,23,2024,PFW_2024,towwar,NA,1,NA,1,0,1,1,1,1,4.001,0,PFW Web 5.0.3
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S169175455,OBS2069105576,2,23,2024,PFW_2024,sonspa,NA,2,NA,1,0,1,1,1,1,4.001,0,PFW Web 5.0.3
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S169175455,OBS2069105577,2,23,2024,PFW_2024,spotow,NA,2,NA,1,0,1,1,1,1,4.001,0,PFW Web 5.0.3
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S169176845,OBS2069120582,3,25,2024,PFW_2024,annhum,NA,1,NA,1,0,1,0,0,1,1.001,0,PFW Web 5.0.3
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S169176845,OBS2069120589,3,25,2024,PFW_2024,haiwoo,NA,1,NA,1,0,1,0,0,1,1.001,0,PFW Web 5.0.3
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S169176845,OBS2069120590,3,25,2024,PFW_2024,bkcchi,NA,1,NA,1,0,1,0,0,1,1.001,0,PFW Web 5.0.3
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S169176845,OBS2069122228,3,25,2024,PFW_2024,dowwoo,NA,1,NA,1,0,1,0,0,1,1.001,0,PFW Web 5.0.3
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S169176845,OBS2069122229,3,25,2024,PFW_2024,norfli,NA,1,NA,1,0,1,0,0,1,1.001,0,PFW Web 5.0.3
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S169176845,OBS2069122232,3,25,2024,PFW_2024,rebnut,NA,1,NA,1,0,1,0,0,1,1.001,0,PFW Web 5.0.3
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S169176845,OBS2069122234,3,25,2024,PFW_2024,houfin,NA,2,NA,1,0,1,0,0,1,1.001,0,PFW Web 5.0.3
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S169176845,OBS2069122235,3,25,2024,PFW_2024,pinsis,NA,2,NA,1,0,1,0,0,1,1.001,0,PFW Web 5.0.3
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S169176845,OBS2069127928,3,25,2024,PFW_2024,daejun,NA,2,NA,1,0,1,0,0,1,1.001,0,PFW Web 5.0.3
L10484675,47.5256579,-122.0440471,US-WA,/GOOGLE_MAP/ZOOM:15,S169176845,OBS2069127929,3,25,2024,PFW_2024,sonspa,NA,1,NA,1,0,1,0,0,1,1.001,0,PFW Web 5.0.3
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S122669087,OBS1565132203,11,19,2022,PFW_2023,sonspa,NA,2,NA,1,0,1,0,0,1,4.001,0,PFW Mobile App v1.30.06
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S122669087,OBS1565138498,11,19,2022,PFW_2023,whcspa,NA,8,NA,1,0,1,0,0,1,4.001,0,PFW Mobile App v1.30.06
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S122669087,OBS1565151477,11,19,2022,PFW_2023,cowscj1,NA,1,NA,1,0,1,0,0,1,4.001,0,PFW Mobile App v1.30.06
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S122669087,OBS1565132204,11,19,2022,PFW_2023,bewwre,NA,2,NA,1,0,1,0,0,1,4.001,0,PFW Mobile App v1.30.06
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S122669087,OBS1565132206,11,19,2022,PFW_2023,norfli,NA,2,NA,1,0,1,0,0,1,4.001,0,PFW Mobile App v1.30.06
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S122669087,OBS1565132208,11,19,2022,PFW_2023,dowwoo,NA,1,NA,1,0,1,0,0,1,4.001,0,PFW Mobile App v1.30.06
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S122669087,OBS1565132209,11,19,2022,PFW_2023,houspa,NA,1,NA,1,0,1,0,0,1,4.001,0,PFW Mobile App v1.30.06
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S122669087,OBS1565526926,11,19,2022,PFW_2023,amerob,NA,1,NA,1,0,1,0,0,1,4.001,0,PFW Mobile App v1.30.06
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S122669087,OBS1565132185,11,19,2022,PFW_2023,daejun,NA,10,NA,1,0,1,0,0,1,4.001,0,PFW Mobile App v1.30.06
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S122669087,OBS1565132186,11,19,2022,PFW_2023,eursta,NA,6,NA,1,0,1,0,0,1,4.001,0,PFW Mobile App v1.30.06
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S122669087,OBS1565132188,11,19,2022,PFW_2023,gocspa,NA,14,NA,1,0,1,0,0,1,4.001,0,PFW Mobile App v1.30.06
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S122669087,OBS1565138504,11,19,2022,PFW_2023,foxspa,NA,1,NA,1,0,1,0,0,1,4.001,0,PFW Mobile App v1.30.06
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S122669087,OBS1565132212,11,19,2022,PFW_2023,whtspa,NA,1,NA,1,0,1,0,0,1,4.001,0,PFW Mobile App v1.30.06
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S122669087,OBS1565138503,11,19,2022,PFW_2023,spotow,NA,3,NA,1,0,1,0,0,1,4.001,0,PFW Mobile App v1.30.06
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S122669087,OBS1565132202,11,19,2022,PFW_2023,annhum,NA,3,NA,1,0,1,0,0,1,4.001,0,PFW Mobile App v1.30.06
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S122669087,OBS1565132190,11,19,2022,PFW_2023,amegfi,NA,4,NA,1,0,1,0,0,1,4.001,0,PFW Mobile App v1.30.06
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S122669087,OBS1565132192,11,19,2022,PFW_2023,houfin,NA,6,NA,1,0,1,0,0,1,4.001,0,PFW Mobile App v1.30.06
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S122669087,OBS1565132200,11,19,2022,PFW_2023,stejay,NA,6,NA,1,0,1,0,0,1,4.001,0,PFW Mobile App v1.30.06
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S122669087,OBS1566184269,11,19,2022,PFW_2023,pinsis,NA,2,NA,1,0,1,0,0,1,4.001,0,PFW Mobile App v1.30.06
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S122669087,OBS1566184254,11,19,2022,PFW_2023,bushti,NA,12,NA,1,0,1,0,0,1,4.001,0,PFW Mobile App v1.30.06
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S122669087,OBS1565132193,11,19,2022,PFW_2023,bkcchi,NA,3,NA,1,0,1,0,0,1,4.001,0,PFW Mobile App v1.30.06
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S122669087,OBS1565138484,11,19,2022,PFW_2023,amecro,NA,6,NA,1,0,1,0,0,1,4.001,0,PFW Mobile App v1.30.06
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S124200010,OBS1584322685,12,17,2022,PFW_2023,annhum,NA,2,NA,1,0,0,0,0,1,4.001,0,PFW Mobile App v1.31.01
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S124200010,OBS1584323126,12,17,2022,PFW_2023,dowwoo,NA,2,NA,1,0,0,0,0,1,4.001,0,PFW Mobile App v1.31.01
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S124200010,OBS1584322687,12,17,2022,PFW_2023,spotow,NA,3,NA,1,0,0,0,0,1,4.001,0,PFW Mobile App v1.31.01
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S124200010,OBS1584323127,12,17,2022,PFW_2023,yerwar,NA,1,NA,1,0,0,0,0,1,4.001,0,PFW Mobile App v1.31.01
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S124200010,OBS1584323128,12,17,2022,PFW_2023,cowscj1,NA,1,NA,1,0,0,0,0,1,4.001,0,PFW Mobile App v1.31.01
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S124200010,OBS1584322688,12,17,2022,PFW_2023,sonspa,NA,2,NA,1,0,0,0,0,1,4.001,0,PFW Mobile App v1.31.01
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S124200010,OBS1584322689,12,17,2022,PFW_2023,bewwre,NA,2,NA,1,0,0,0,0,1,4.001,0,PFW Mobile App v1.31.01
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S124200010,OBS1584322679,12,17,2022,PFW_2023,stejay,NA,3,NA,1,0,0,0,0,1,4.001,0,PFW Mobile App v1.31.01
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S124200010,OBS1584303170,12,17,2022,PFW_2023,eursta,NA,8,NA,1,0,0,0,0,1,4.001,0,PFW Mobile App v1.31.01
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S124200010,OBS1584303171,12,17,2022,PFW_2023,whcspa,NA,6,NA,1,0,0,0,0,1,4.001,0,PFW Mobile App v1.31.01
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S124200010,OBS1584464141,12,17,2022,PFW_2023,whtspa,NA,1,NA,1,0,0,0,0,1,4.001,0,PFW Mobile App v1.31.01
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S124200010,OBS1584303173,12,17,2022,PFW_2023,houfin,NA,4,NA,1,0,0,0,0,1,4.001,0,PFW Mobile App v1.31.01
L10485437,47.547729,-122.3915173,US-WA,/GOOGLE_MAP/ZOOM:15,S124200010,OBS1584303168,12,17,2022,PFW_2023,daejun,NA,8,NA,1,0,0,0,0,1,4.001,0,PFW Mobile App v1.31.01
